Run,Angle,Detector,Ep,Q int,Yield,Yield effcor,Yield err,Yield err effcor
643,90,2,2841.9,169491.0,0.00311106,2.97141415309817e-10,0.000187665,1.7924129944172344e-11
643,45,3,2841.9,169491.0,0.00539654,3.086934143115528e-10,0.000238879,1.3664380161608998e-11
643,30,4,2841.9,169491.0,0.00689034,3.811762671423168e-10,0.000298404,1.650782440639154e-11
643,15,5,2841.9,169491.0,0.00736329,3.9171761978836885e-10,0.00027518700000000003,1.4639596788487466e-11
643,0,6,2841.9,169491.0,0.00761927,4.20063284336617e-10,0.000262813,1.4489326660737753e-11
643,-15,7,2841.9,169491.0,0.00775077,4.231427366716661e-10,0.000278608,1.521022447816405e-11
643,-30,8,2841.9,169491.0,0.00682891,3.7357977876143483e-10,0.000256512,1.4032648872170405e-11
643,-45,9,2841.9,169491.0,0.00649165,3.5948432832260664e-10,0.000239531,1.3264368942786856e-11
643,-90,10,2841.9,169491.0,0.00263196,2.3391366646180486e-10,0.000220481,1.9595099885699327e-11
643,-105,11,2841.9,169491.0,0.00516918,2.983831501296693e-10,0.000241725,1.3953212495036797e-11
643,-120,12,2841.9,169491.0,0.00578915,3.165640833991688e-10,0.00027114799999999997,1.4826998451502864e-11
644,120,0,2839.6,145649.0,0.00564052,2.9958198631848155e-10,0.000264952,1.4072256891040954e-11
644,105,1,2839.6,145649.0,0.00406947,2.2918937394428845e-10,0.000222106,1.2508836553475055e-11
644,90,2,2839.6,145649.0,0.00230611,2.202595865268179e-10,0.00018386,1.7560709410574836e-11
644,45,3,2839.6,145649.0,0.00524407,2.9997181030600807e-10,0.000245728,1.4056157336357972e-11
644,30,4,2839.6,145649.0,0.00557105,3.081926353508251e-10,0.000259985,1.4382470504067324e-11
644,15,5,2839.6,145649.0,0.00664244,3.5336932083172784e-10,0.000277635,1.476982726063265e-11
644,0,6,2839.6,145649.0,0.00641385,3.5360643424401697e-10,0.00027152700000000003,1.4969744267635695e-11
644,-15,7,2839.6,145649.0,0.00613524,3.3494507561667715e-10,0.000285141,1.556688471949181e-11
644,-30,8,2839.6,145649.0,0.00586164,3.2066467040555184e-10,0.00025890799999999997,1.4163723545860989e-11
644,-45,9,2839.6,145649.0,0.00472175,2.6147360490126055e-10,0.000220153,1.219128470161004e-11
644,-90,10,2839.6,145649.0,0.00259306,2.3045645524835017e-10,0.00021470700000000002,1.908193953746058e-11
644,-105,11,2839.6,145649.0,0.00468917,2.706752939718759e-10,0.00027463,1.585260418869358e-11
644,-120,12,2839.6,145649.0,0.00530283,2.899709833691672e-10,0.000279652,1.5292016798795047e-11
646,120,0,2837.3,138624.0,0.00219745,1.1671201162934396e-10,0.000322856,1.7147681734102472e-11
646,105,1,2837.3,138624.0,0.00229859,1.2945479461812027e-10,0.00056695,3.1930181462872145e-11
646,90,2,2837.3,138624.0,0.0006966110000000001,6.653422899602932e-11,0.000157783,1.5070060986232618e-11
646,45,3,2837.3,138624.0,0.0012235999999999998,6.999248810378796e-11,0.000165797,9.483936376384225e-12
646,30,4,2837.3,138624.0,0.00126561,7.001403348136485e-11,0.000195315,1.0804901153920068e-11
646,15,5,2837.3,138624.0,0.00159782,8.500198243587467e-11,0.000226906,1.2071109278012903e-11
646,0,6,2837.3,138624.0,0.00169857,9.364504642513623e-11,0.000186115,1.0260835770921556e-11
646,-15,7,2837.3,138624.0,0.00181869,9.928890468397236e-11,0.000313188,1.7098072502825626e-11
646,-30,8,2837.3,138624.0,0.00180916,9.897122564860827e-11,0.00019509999999999997,1.0673067127309619e-11
646,-45,9,2837.3,138624.0,0.00112464,6.227853550403e-11,0.000128472,7.114319260628949e-12
646,-90,10,2837.3,138624.0,0.000746402,6.633597337133697e-11,0.000235763,2.0953277308938776e-11
646,-105,11,2837.3,138624.0,0.0019378,1.1185659395131782e-10,0.000213695,1.2335222852939863e-11
646,-120,12,2837.3,138624.0,0.00182685,9.989637438272829e-11,0.00040865300000000003,2.2346089214015965e-11
647,120,0,2834.6,103188.0,0.00114539,6.083449953361137e-11,0.000171447,9.105974769763197e-12
647,105,1,2834.6,103188.0,0.00113917,6.415716521220578e-11,0.00021255400000000003,1.1970875369361193e-11
647,90,2,2834.6,103188.0,0.00100322,9.581885616706673e-11,0.000267475,2.5546887575293722e-11
647,45,3,2834.6,103188.0,0.00111971,6.404976205842795e-11,0.00018396099999999998,1.0522955299167163e-11
647,30,4,2834.6,103188.0,0.00147115,8.138458558016287e-11,0.00020830900000000003,1.1523734247097948e-11
647,15,5,2834.6,103188.0,0.00127343,6.774484891496907e-11,0.000193522,1.0295123133366298e-11
647,0,6,2834.6,103188.0,0.0011352,6.258550233538485e-11,0.000225879,1.2453092566961235e-11
647,-15,7,2834.6,103188.0,0.000712144,3.8878532205743036e-11,0.000124699,6.807772146537711e-12
647,-30,8,2834.6,103188.0,0.00134495,7.357632820540786e-11,0.00019951799999999998,1.0914756571535421e-11
647,-45,9,2834.6,103188.0,0.000931866,5.1603401769453713e-11,0.000170197,9.42490033004285e-12
647,-105,11,2834.6,103188.0,0.00124953,7.21272421508877e-11,0.000276633,1.5968224354698578e-11
647,-120,12,2834.6,103188.0,0.00132837,7.263833748736064e-11,0.000271533,1.484805114008559e-11
648,120,0,2832.0,242147.0,0.00129762,6.89198118412111e-11,0.000168554,8.952320375058566e-12
648,105,1,2832.0,242147.0,0.00151803,8.549426469015577e-11,0.00015487700000000001,8.722551749581533e-12
648,90,2,2832.0,242147.0,0.000883514,8.438557932217239e-11,0.000123208,1.1767757451637683e-11
648,45,3,2832.0,242147.0,0.00174259,9.967980536513559e-11,0.000192622,1.1018382676959667e-11
648,30,4,2832.0,242147.0,0.00145334,8.039932950893783e-11,0.000143499,7.938420042937695e-12
648,15,5,2832.0,242147.0,0.00172386,9.170714939223873e-11,0.000168298,8.953238562536978e-12
648,0,6,2832.0,242147.0,0.00158652,8.746753978605952e-11,0.000135541,7.472605331254755e-12
648,-15,7,2832.0,242147.0,0.00173584,9.476582172147347e-11,0.00020118599999999998,1.0983475786280048e-11
648,-30,8,2832.0,242147.0,0.00113073,6.185728955849721e-11,0.000141579,7.745167456777903e-12
648,-45,9,2832.0,242147.0,0.00143634,7.953936520651803e-11,0.00012419700000000002,6.8775850707728825e-12
648,-90,10,2832.0,242147.0,0.000957658,8.511120761579931e-11,0.00011900100000000001,1.0576133460470998e-11
648,-105,11,2832.0,242147.0,0.00149039,8.603052382036566e-11,0.00015358399999999999,8.86540567933698e-12
648,-120,12,2832.0,242147.0,0.00139906,7.650382984038089e-11,0.000165572,9.053859101347725e-12
650,120,0,2829.4,178121.0,0.00239166,1.2702698570317268e-10,0.000564831,2.999957325109285e-11
650,105,1,2829.4,178121.0,0.00137348,7.735332151975596e-11,0.000175268,9.870956953231635e-12
650,90,2,2829.4,178121.0,0.000818675,7.819272150931337e-11,0.00014398700000000002,1.3752386956926134e-11
650,45,3,2829.4,178121.0,0.0013492,7.717707171431084e-11,0.00015603,8.925243477307976e-12
650,30,4,2829.4,178121.0,0.00146234,8.089721298120202e-11,0.000168202,9.304999533531288e-12
650,15,5,2829.4,178121.0,0.00186202,9.905708486265497e-11,0.000232212,1.2353381698438703e-11
650,0,6,2829.4,178121.0,0.00128079,7.06121260889161e-11,0.00014776,8.14625953583198e-12
650,-15,7,2829.4,178121.0,0.00151995,8.297960107242234e-11,0.00017134,9.354074047007364e-12
650,-30,8,2829.4,178121.0,0.00212417,1.1620404407902243e-10,0.000187882,1.0278201937535553e-11
650,-45,9,2829.4,178121.0,0.00128951,7.140844565176564e-11,0.000165198,9.148073613062621e-12
650,-90,10,2829.4,178121.0,0.0010852,9.644641667971801e-11,0.000189902,1.687741192435663e-11
650,-105,11,2829.4,178121.0,0.00121363,7.005496858145209e-11,0.000162205,9.363039953490304e-12
650,-120,12,2829.4,178121.0,0.00113922,6.229517892782205e-11,0.000147015,8.039119511660398e-12
651,120,0,2826.4,113105.0,0.00145583,7.732273675867384e-11,0.000228564,1.2139600093767493e-11
651,105,1,2826.4,113105.0,0.0008854760000000001,4.9869317154984e-11,0.000145816,8.21224330221389e-12
651,90,2,2826.4,113105.0,0.0007107989999999999,6.788934345875765e-11,0.00013344,1.2745029172996336e-11
651,45,3,2826.4,113105.0,0.00180704,1.0336648063343333e-10,0.000214104,1.2247198163593839e-11
651,30,4,2826.4,113105.0,0.00186653,1.0325715972058688e-10,0.00041741900000000004,2.309178012322741e-11
651,15,5,2826.4,113105.0,0.0012734000000000003,6.774325295330064e-11,0.00018275099999999999,9.722119695671935e-12
651,0,6,2826.4,113105.0,0.00097333,5.366133455611358e-11,0.00012930100000000001,7.128583542519024e-12
651,-15,7,2826.4,113105.0,0.00177831,9.708441355511654e-11,0.00021925099999999998,1.1969709868567827e-11
651,-30,8,2826.4,113105.0,0.00223142,1.2207122218975517e-10,0.0007086239999999999,3.8765717683355464e-11
651,-45,9,2826.4,113105.0,0.00117343,6.498035097141656e-11,0.000156809,8.68352083675793e-12
651,-90,10,2826.4,113105.0,0.0008333860000000001,7.406661759218899e-11,0.00017690799999999998,1.5722578955008804e-11
651,-105,11,2826.4,113105.0,0.0007350330000000001,4.2428675725987724e-11,0.00011975600000000001,6.912735197251533e-12
651,-120,12,2826.4,113105.0,0.00131631,7.197886885279529e-11,0.00021272900000000002,1.1632512700037445e-11
652,120,0,2824.2,178149.0,0.00206781,1.0982651016736387e-10,0.000183855,9.764994378990664e-12
652,105,1,2824.2,178149.0,0.0017502,9.856989786809918e-11,0.000173135,9.750828058160983e-12
652,90,2,2824.2,178149.0,0.000877602,8.382091645893233e-11,0.000183781,1.7553164017104613e-11
652,45,3,2824.2,178149.0,0.00188491,1.0782080806775988e-10,0.000168192,9.620935403033923e-12
652,30,4,2824.2,178149.0,0.00215785,1.1937309451392068e-10,0.00020180000000000003,1.1163653855879325e-11
652,15,5,2824.2,178149.0,0.00200879,1.0686506133191515e-10,0.000260663,1.3866938546070519e-11
652,0,6,2824.2,178149.0,0.00181595,1.0011640500875802e-10,0.000172228,9.495221895893816e-12
652,-15,7,2824.2,178149.0,0.00126856,6.925530625114778e-11,0.00019245599999999997,1.0506873320829048e-11
652,-30,8,2824.2,178149.0,0.00175319,9.590935190634522e-11,0.00021291599999999998,1.164770251398388e-11
652,-45,9,2824.2,178149.0,0.0014602999999999999,8.08661841980856e-11,0.00014484,8.020720481579621e-12
652,-90,10,2824.2,178149.0,0.000621798,5.5261877072074557e-11,0.000149665,1.330137573937523e-11
652,-105,11,2824.2,178149.0,0.00181715,1.0489225394707256e-10,0.000163867,9.458976406760553e-12
652,-120,12,2824.2,178149.0,0.00118749,6.493469393532366e-11,0.000161388,8.825068324646114e-12
653,120,0,2821.8,169871.0,0.00166041,8.818848721448908e-11,0.00018835599999999998,1.0004053636012975e-11
653,105,1,2821.8,169871.0,0.00138664,7.809448244761801e-11,0.000196666,1.1076075610860242e-11
653,90,2,2821.8,169871.0,0.00101487,9.693156292565042e-11,0.000153578,1.4668435928735248e-11
653,45,3,2821.8,169871.0,0.00194301,1.1114425000861482e-10,0.00023831,1.3631832167386165e-11
653,30,4,2821.8,169871.0,0.0017125999999999997,9.474169273329496e-11,0.000195731,1.0827914434415836e-11
653,15,5,2821.8,169871.0,0.00203249,1.0812587104998742e-10,0.00029550599999999996,1.5720541626525877e-11
653,0,6,2821.8,169871.0,0.00191235,1.0543110059114976e-10,0.000177611,9.791995820375296e-12
653,-15,7,2821.8,169871.0,0.001814,9.903286051868424e-11,0.000185065,1.0103371737535998e-11
653,-30,8,2821.8,169871.0,0.00171802,9.398535513101216e-11,0.00016795700000000002,9.1881923910894e-12
653,-45,9,2821.8,169871.0,0.00158562,8.780595698703589e-11,0.000166674,9.22980920703398e-12
653,-90,10,2821.8,169871.0,0.000677051,6.017245011004403e-11,0.00017726799999999998,1.5754573711740004e-11
653,-105,11,2821.8,169871.0,0.00191798,1.1071251422579657e-10,0.000217971,1.2582048529343946e-11
653,-120,12,2821.8,169871.0,0.00234302,1.2812174130674112e-10,0.000358321,1.9593819287403773e-11
654,120,0,2819.6,149723.0,0.00244508,1.2986425420131352e-10,0.000319737,1.698202391969399e-11
654,105,1,2819.6,149723.0,0.00195433,1.1006634013287756e-10,0.00023691400000000002,1.3342811554978206e-11
654,90,2,2819.6,149723.0,0.00105515,1.0077875848236723e-10,0.000147988,1.4134527707234575e-11
654,45,3,2819.6,149723.0,0.00181225,1.036645035682329e-10,0.000242959,1.3897764724753369e-11
654,30,4,2819.6,149723.0,0.00179372,9.922928242996957e-11,0.000238922,1.3217257217811692e-11
654,15,5,2819.6,149723.0,0.00201574,1.0723479245177178e-10,0.000205619,1.0938668076805969e-11
654,0,6,2819.6,149723.0,0.00196354,1.0825329215611485e-10,0.00020318900000000002,1.1202154364010317e-11
654,-15,7,2819.6,149723.0,0.00189372,1.0338506539219557e-10,0.000171652,9.371107262267468e-12
654,-30,8,2819.6,149723.0,0.0015780999999999998,8.63309443034716e-11,0.000185785,1.0163484245244581e-11
654,-45,9,2819.6,149723.0,0.00204732,1.1337324949149123e-10,0.00017937,9.932868218592491e-12
654,-105,11,2819.6,149723.0,0.0019617000000000002,1.1323618554768306e-10,0.00019259599999999998,1.1117314773788837e-11
654,-120,12,2819.6,149723.0,0.00229074,1.2526295024413114e-10,0.000326775,1.786881119901253e-11
655,120,0,2818.0,170149.0,0.00194966,1.0355127106112393e-10,0.000188817,1.0028538487709774e-11
655,105,1,2818.0,170149.0,0.00194265,1.0940853164979024e-10,0.00016138399999999998,9.089020910493269e-12
655,90,2,2818.0,170149.0,0.00137041,1.3088965399404908e-10,0.00017847700000000002,1.704657203019235e-11
655,45,3,2818.0,170149.0,0.0024665,1.4108897671460694e-10,0.00020230400000000002,1.1572213397637076e-11
655,30,4,2818.0,170149.0,0.00243172,1.3452368857492007e-10,0.00020901,1.1562513837548748e-11
655,15,5,2818.0,170149.0,0.00257702,1.370941712939491e-10,0.000195877,1.0420406124339301e-11
655,0,6,2818.0,170149.0,0.00166721,9.191611640995151e-11,0.000186982,1.0308634952144936e-11
655,-15,7,2818.0,170149.0,0.0020465,1.1172588150578134e-10,0.00023480900000000002,1.2819077698749576e-11
655,-30,8,2818.0,170149.0,0.00223895,1.224831555340332e-10,0.000197137,1.0784502482195986e-11
655,-45,9,2818.0,170149.0,0.00219623,1.2161935199709756e-10,0.000177469,9.827597646682226e-12
655,-90,10,2818.0,170149.0,0.00120275,1.0689359349569743e-10,0.00029476599999999996,2.6197129062858238e-11
655,-105,11,2818.0,170149.0,0.00228369,1.3182257459009446e-10,0.00019978200000000002,1.1532115828662496e-11
655,-120,12,2818.0,170149.0,0.0023803,1.3016029774924495e-10,0.00023731900000000002,1.2977150653931467e-11
656,120,0,2815.9,153034.0,0.00256188,1.3606779146418972e-10,0.000221529,1.1765953821127646e-11
656,105,1,2815.9,153034.0,0.00224048,1.2618208477632204e-10,0.000212886,1.1989573350216068e-11
656,90,2,2815.9,153034.0,0.00112253,1.072143105333002e-10,0.000163428,1.560922232976952e-11
656,45,3,2815.9,153034.0,0.00258615,1.4793320783721092e-10,0.00021746099999999998,1.2439225609298657e-11
656,30,4,2815.9,153034.0,0.0025402,1.4052484402727778e-10,0.00023836099999999998,1.3186222481373888e-11
656,15,5,2815.9,153034.0,0.00274335,1.45942714771036e-10,0.000213771,1.1372344060845003e-11
656,0,6,2815.9,153034.0,0.00250374,1.3803543482839717e-10,0.000247242,1.3630871008108898e-11
656,-15,7,2815.9,153034.0,0.00230839,1.2602340953292478e-10,0.000249887,1.3642240582377318e-11
656,-30,8,2815.9,153034.0,0.00284588,1.5568563955032239e-10,0.00020773400000000003,1.1364217973472769e-11
656,-45,9,2815.9,153034.0,0.00252752,1.3996500574152253e-10,0.00018266,1.0115056636048973e-11
656,-90,10,2815.9,153034.0,0.00123413,1.0968246979076705e-10,0.00018140400000000003,1.61221579168518e-11
656,-105,11,2815.9,153034.0,0.00218003,1.2583895681272136e-10,0.000201069,1.1606405970274294e-11
656,-120,12,2815.9,153034.0,0.00241614,1.3212011166821862e-10,0.000257337,1.4071781095617129e-11
657,120,0,2813.9,146985.0,0.00375805,1.9959934255780843e-10,0.000246108,1.3071405382636503e-11
657,105,1,2813.9,146985.0,0.00303122,1.7071594435821027e-10,0.000228295,1.2857396202604104e-11
657,90,2,2813.9,146985.0,0.0015204,1.4521539534340248e-10,0.00015445,1.4751721790836958e-11
657,45,3,2813.9,146985.0,0.00350051,2.0023651890502686e-10,0.000225637,1.2906909969168363e-11
657,30,4,2813.9,146985.0,0.00328047,1.814768660287237e-10,0.00022218,1.2291083318628681e-11
657,15,5,2813.9,146985.0,0.00303453,1.6143311872497201e-10,0.00020352,1.0827003958737038e-11
657,0,6,2813.9,146985.0,0.00323451,1.7832402498134747e-10,0.000224677,1.2386824267272076e-11
657,-15,7,2813.9,146985.0,0.00335598,1.832151594506582e-10,0.0002847,1.5542808924845318e-11
657,-30,8,2813.9,146985.0,0.00369672,2.0223137217256802e-10,0.000238772,1.306217111287531e-11
657,-45,9,2813.9,146985.0,0.00341679,1.8920959358089221e-10,0.00019282,1.0677681049835559e-11
657,-90,10,2813.9,146985.0,0.00107609,9.563677158577017e-11,0.00019408400000000002,1.7249084348384072e-11
657,-105,11,2813.9,146985.0,0.00260237,1.5021789885493396e-10,0.000208612,1.2041814313846793e-11
657,-120,12,2813.9,146985.0,0.0033454,1.829341932068748e-10,0.000224511,1.2276779652976823e-11
658,120,0,2811.6,205297.0,0.00588203,3.1240918053386886e-10,0.000246766,1.3106353392216748e-11
658,105,1,2811.6,205297.0,0.00436976,2.461014723506486e-10,0.00020187099999999998,1.1369217148057965e-11
658,90,2,2811.6,205297.0,0.00282268,2.695978638042064e-10,0.000174799,1.6695281432933053e-11
658,45,3,2811.6,205297.0,0.00604011,3.4550696904263716e-10,0.00023406299999999998,1.338889485374054e-11
658,30,4,2811.6,205297.0,0.00589896,3.2633274306084186e-10,0.000238124,1.3173111549937602e-11
658,15,5,2811.6,205297.0,0.00577662,3.0730880310593326e-10,0.000225367,1.1989236444421629e-11
658,0,6,2811.6,205297.0,0.00539597,2.974889825904392e-10,0.00022971,1.2664302097834086e-11
658,-15,7,2811.6,205297.0,0.00553129,3.019732475514846e-10,0.000278082,1.518150822423195e-11
658,-30,8,2811.6,205297.0,0.00572417,3.13144288355366e-10,0.000244383,1.3369124365829351e-11
658,-45,9,2811.6,205297.0,0.00587866,3.2553913743608704e-10,0.00020538599999999997,1.1373541126965698e-11
658,-90,10,2811.6,205297.0,0.00279192,2.481300033693682e-10,0.000279818,2.4868635663919404e-11
658,-105,11,2811.6,205297.0,0.00553785,3.1966407204732454e-10,0.000235212,1.3577259354152839e-11
658,-120,12,2811.6,205297.0,0.00561202,3.0687820618187524e-10,0.000282381,1.544124481734636e-11
660,120,0,2807.7,181146.0,0.0221325,1.1755118875908236e-09,0.000418071,2.2204786190307613e-11
660,105,1,2807.7,181146.0,0.018292199999999998,1.0302024258843812e-09,0.00037343699999999996,2.103168035091381e-11
660,90,2,2807.7,181146.0,0.010905,1.0415508328201815e-09,0.000298298,2.8490832675707892e-11
660,45,3,2807.7,181146.0,0.020115200000000003,1.1506316579808076e-09,0.00037395099999999997,2.1390782052059183e-11
660,30,4,2807.7,181146.0,0.020859799999999998,1.1539721838596207e-09,0.000405735,2.2445416735456875e-11
660,15,5,2807.7,181146.0,0.022249599999999998,1.1836502912751353e-09,0.00041381,2.2014163267320035e-11
660,0,6,2807.7,181146.0,0.020206599999999998,1.1140241468377267e-09,0.00039328,2.1682193761857076e-11
660,-15,7,2807.7,181146.0,0.0203345,1.1101343452134426e-09,0.00043478900000000004,2.3736713556812687e-11
660,-30,8,2807.7,181146.0,0.0212275,1.1612636209378011e-09,0.000398315,2.1790070388592163e-11
660,-45,9,2807.7,181146.0,0.0207299,1.1479476215900123e-09,0.00036474,2.0197994949263676e-11
660,-90,10,2807.7,181146.0,0.00969127,8.61305072406608e-10,0.000308807,2.744501344969931e-11
660,-105,11,2807.7,181146.0,0.018710499999999998,1.0800355047611376e-09,0.00040063699999999997,2.312616897041703e-11
660,-120,12,2807.7,181146.0,0.022262,1.2173375408535444e-09,0.000427278,2.336454720064777e-11
662,120,0,2803.5,102444.0,0.014844999999999999,7.884547146181306e-10,0.00045747,2.4297364654520463e-11
662,105,1,2803.5,102444.0,0.011639499999999999,6.555275546998859e-10,0.00040844199999999996,2.3003134627495236e-11
662,90,2,2803.5,102444.0,0.00748659,7.150540164588027e-10,0.000335816,3.207422599489611e-11
662,45,3,2803.5,102444.0,0.0142422,8.146837316702918e-10,0.000432976,2.476713593431326e-11
662,30,4,2803.5,102444.0,0.0130679,7.229212696890258e-10,0.00043749,2.4202115586762365e-11
662,15,5,2803.5,102444.0,0.0125059,6.652979009805892e-10,0.000443209,2.3578152503674744e-11
662,0,6,2803.5,102444.0,0.012683700000000001,6.992739041325941e-10,0.00041129599999999996,2.267544641343767e-11
662,-15,7,2803.5,102444.0,0.0122729,6.700222678388974e-10,0.00046471,2.5370209818984435e-11
662,-30,8,2803.5,102444.0,0.0132611,7.254567426036166e-10,0.000436884,2.3900011577896138e-11
662,-45,9,2803.5,102444.0,0.0136189,7.541659083580826e-10,0.000409846,2.269580369023392e-11
662,-90,10,2803.5,102444.0,0.00616275,5.477102417922339e-10,0.000371925,3.3054583047921236e-11
662,-105,11,2803.5,102444.0,0.0124012,7.158406403700499e-10,0.000462448,2.6694116090204887e-11
662,-120,12,2803.5,102444.0,0.0143744,7.860253682169252e-10,0.00048491,2.6515997975711624e-11
663,120,0,2802.6,299306.0,0.00907779,4.821439086435379e-10,0.000233115,1.2381314974618089e-11
663,105,1,2802.6,299306.0,0.00775337,4.3666374644816837e-10,0.00021297299999999998,1.1994473122307558e-11
663,90,2,2802.6,299306.0,0.00427103,4.0793166928014494e-10,0.000165797,1.58354886225665e-11
663,45,3,2802.6,299306.0,0.00869071,4.971268521481459e-10,0.00021429900000000002,1.225835257286177e-11
663,30,4,2802.6,299306.0,0.00813719,4.5015249018593993e-10,0.000223633,1.2371463839206445e-11
663,15,5,2802.6,299306.0,0.00841424,4.476268169701431e-10,0.000231886,1.2336038914974925e-11
663,0,6,2802.6,299306.0,0.00784926,4.327430233095867e-10,0.00021432099999999998,1.1815880414043353e-11
663,-15,7,2802.6,299306.0,0.00748791,4.0879225281502817e-10,0.000228432,1.2470934065051864e-11
663,-30,8,2802.6,299306.0,0.00888031,4.858028946249047e-10,0.00021698,1.1870026167522508e-11
663,-45,9,2802.6,299306.0,0.00900226,4.98512918824254e-10,0.00019726700000000002,1.0923939983704551e-11
663,-90,10,2802.6,299306.0,0.00438705,3.898961042155888e-10,0.000213049,1.8934585907848552e-11
663,-105,11,2802.6,299306.0,0.0074384,4.2937046570723636e-10,0.000229355,1.323917282779673e-11
663,-120,12,2802.6,299306.0,0.00881686,4.821262541752753e-10,0.000246746,1.3492640771514175e-11
665,120,0,2799.7,98951.0,0.00302862,1.6085750877647445e-10,0.000270347,1.4358798702113019e-11
665,105,1,2799.7,98951.0,0.0030381999999999996,1.7110905250991827e-10,0.00059272,3.338152774790296e-11
665,90,2,2799.7,98951.0,0.00111663,1.0665079380577711e-10,0.00020291599999999998,1.9380772929164597e-11
665,45,3,2799.7,98951.0,0.00299353,1.712361988503861e-10,0.000245621,1.4050036711785312e-11
665,30,4,2799.7,98951.0,0.0022944000000000003,1.2692709319588466e-10,0.000213937,1.183507737842049e-11
665,15,5,2799.7,98951.0,0.00297727,1.5838695988713158e-10,0.000250197,1.3310160718672023e-11
665,0,6,2799.7,98951.0,0.00276758,1.5258138174186432e-10,0.00023969999999999997,1.3215067749992728e-11
665,-15,7,2799.7,98951.0,0.0027559,1.5045460876705728e-10,0.00027854,1.5206512110735565e-11
665,-30,8,2799.7,98951.0,0.00352025,1.9257747080938847e-10,0.000286248,1.5659375289893e-11
665,-45,9,2799.7,98951.0,0.00309478,1.7137783300181565e-10,0.000232652,1.2883434558688633e-11
665,-90,10,2799.7,98951.0,0.00136131,1.2098550634930606e-10,0.00031440900000000003,2.7942887414166485e-11
665,-105,11,2799.7,98951.0,0.00211711,1.2220699433392226e-10,0.000231158,1.3343248294250557e-11
665,-120,12,2799.7,98951.0,0.0027549,1.5064429032869592e-10,0.000317977,1.7387716253166266e-11
666,120,0,2790.1,145424.0,0.00185928,9.875096542911406e-11,0.000201363,1.0694887618703311e-11
666,105,1,2790.1,145424.0,0.00180782,1.0181501129237063e-10,0.00022427099999999998,1.2630767663567862e-11
666,90,2,2790.1,145424.0,0.00123364,1.1782657215958633e-10,0.00022041,2.105164778192538e-11
666,45,3,2790.1,145424.0,0.00185475,1.0609559276765344e-10,0.000176968,1.0122941022189564e-11
666,30,4,2790.1,145424.0,0.0019362000000000001,1.0711133099976982e-10,0.000194108,1.073812944825086e-11
666,15,5,2790.1,145424.0,0.00222163,1.1818787738231605e-10,0.00023726099999999998,1.2621982047238148e-11
666,0,6,2790.1,145424.0,0.00185535,1.0228859386712144e-10,0.000181532,1.0008167203970299e-11
666,-15,7,2790.1,145424.0,0.00147065,8.028813468677122e-11,0.00018722299999999998,1.022118480975172e-11
666,-30,8,2790.1,145424.0,0.00293048,1.603137352908165e-10,0.00026545400000000004,1.4521826556703478e-11
666,-45,9,2790.1,145424.0,0.00183949,1.0186436839727214e-10,0.00017900700000000002,9.912766578611732e-12
666,-90,10,2790.1,145424.0,0.00129584,1.1516690434044029e-10,0.00019057400000000002,1.6937135470254872e-11
666,-105,11,2790.1,145424.0,0.00221859,1.2806477488618757e-10,0.00019398900000000002,1.119772360616276e-11
666,-120,12,2790.1,145424.0,0.00199992,1.0936024142951307e-10,0.000286332,1.565729461628232e-11
668,120,0,2774.5,104171.0,0.00403833,2.1448570748964875e-10,0.000330554,1.7556541578705394e-11
668,105,1,2774.5,104171.0,0.0036478,2.0544124868200906e-10,0.00029932900000000003,1.6857975636475985e-11
668,90,2,2774.5,104171.0,0.0014932,1.426174877182114e-10,0.000182043,1.7387165360759682e-11
668,45,3,2774.5,104171.0,0.00361153,2.0658709591490143e-10,0.00027990299999999997,1.6011039063186143e-11
668,30,4,2774.5,104171.0,0.00444264,2.457685588021988e-10,0.000355387,1.966014595083937e-11
668,15,5,2774.5,104171.0,0.00334507,1.7795344994227838e-10,0.000263093,1.3996211441214638e-11
668,0,6,2774.5,104171.0,0.0045613,2.514722091282513e-10,0.000299385,1.6505603080231845e-11
668,-15,7,2774.5,104171.0,0.00417525,2.2794208979086906e-10,0.000503849,2.750695024227042e-11
668,-30,8,2774.5,104171.0,0.00363154,1.9866565963869798e-10,0.000322481,1.7641524142910987e-11
668,-45,9,2774.5,104171.0,0.00357094,1.9774586852038062e-10,0.000256298,1.419286535479076e-11
668,-90,10,2774.5,104171.0,0.0014573000000000001,1.2951655273438362e-10,0.000220399,1.9587812191110552e-11
668,-105,11,2774.5,104171.0,0.0035247,2.0345801254010216e-10,0.000354537,2.0465115723871592e-11
668,-120,12,2774.5,104171.0,0.00470254,2.57145740695599e-10,0.000518469,2.8351081550121117e-11
669,120,0,2769.6,506829.0,0.00584987,3.1070108328751527e-10,0.00016852,8.95051455085533e-12
669,105,1,2769.6,506829.0,0.00515267,2.9019435244430273e-10,0.000163522,9.209431401661133e-12
669,90,2,2769.6,506829.0,0.00288182,2.75246402662802e-10,0.000122797,1.172850230333057e-11
669,45,3,2769.6,506829.0,0.00588175,3.3644844467510213e-10,0.00015712200000000002,8.987708169208382e-12
669,30,4,2769.6,506829.0,0.0061043,3.3769223108247844e-10,0.00017999,9.957116241425764e-12
669,15,5,2769.6,506829.0,0.00577875,3.0742211638439297e-10,0.000160854,8.557227273873267e-12
669,0,6,2769.6,506829.0,0.00530816,2.926478682845282e-10,0.00015482200000000002,8.535599579430015e-12
